DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",1q21.3,1,154454494,IL6R,IL6R,,,ENSG00000160712,,,rs2228145-A,rs2228145,0,2228145,missense_variant,0,0.6,5.00E-06,5.301029996,(EA),0.07194,[0.041-0.103] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",11p12,11,36480237,"TRAF6, RAG1/2",PRR5L - TRAF6,ENSG00000135362,ENSG00000175104,,15033,3532,rs331463-A,rs331463,0,331463,intergenic_variant,1,0.15,6.00E-06,5.22184875,(EA),0.10035,[0.057-0.144] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",10p11.22,10,31126177,ZNF438,ZNF438 - LINC02664,ENSG00000183621,ENSG00000272381,,94240,61538,rs793108-T,rs793108,0,793108,intron_variant,1,0.5,8.00E-06,5.096910013,(EA),0.06843,[0.038-0.099] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6p21.32,6,32460995,HLA-DRB1,"HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9",,,"ENSG00000228260, ENSG00000227526, ENSG00000196301, ENSG00000227384, ENSG00000237591, ENSG00000226035",,,rs9268839-A,rs9268839,0,9268839,intron_variant,0,0.55,1.00E-250,250,(EA),0.90412,[0.87-0.94] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6p21.32,6,32460995,HLA-DRB1,"HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9",,,"ENSG00000228260, ENSG00000227526, ENSG00000196301, ENSG00000227384, ENSG00000237591, ENSG00000226035",,,rs9268839-A,rs9268839,0,9268839,intron_variant,0,0.56,4.00E-134,133.39794,(East Asian),0.64731,[0.6-0.7] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6q27,6,167127354,CCR6,CCR6,,,ENSG00000112486,,,rs1571878-T,rs1571878,0,1571878,intron_variant,0,0.52,1.00E-20,20,(East Asian),0.24901,[0.2-0.3] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",1p36.13,1,17346235,PADI4,"PADI4, PADI4",,,"ENSG00000159339, ENSG00000280908",,,rs2301888-A,rs2301888,0,2301888,intron_variant,0,0.59,9.00E-13,12.04575749,(East Asian),0.18293,[0.13-0.23] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6p21.1,6,44266184,NFKBIE,NFKBIE - TMEM151B,ENSG00000146232,ENSG00000178233,,396,4266,rs2233424-T,rs2233424,0,2233424,regulatory_region_variant,1,0.21,9.00E-13,12.04575749,(East Asian),0.21291,[0.15-0.27] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6q23.3,6,137906227,TNFAIP3,TNFAIP3 - LINC02528,ENSG00000118503,ENSG00000226004,,22915,36852,rs7752903-T,rs7752903,0,7752903,TF_binding_site_variant,1,0.93,1.00E-10,10,(East Asian),0.29808,[0.21-0.39] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",18p11.21,18,12881362,PTPN2,PTPN2,,,ENSG00000175354,,,rs8083786-A,rs8083786,0,8083786,intron_variant,0,0.66,2.00E-10,9.698970004,(East Asian),0.16545,[0.11-0.22] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",10q21.2,10,62020112,ARID5B,ARID5B,,,ENSG00000150347,,,rs71508903-T,rs71508903,0,71508903,intron_variant,0,0.24,4.00E-09,8.397940009,(East Asian),0.17897,[0.12-0.24] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",2q32.2,2,191079016,STAT4,STAT4,,,ENSG00000138378,,,rs11889341-T,rs11889341,0,11889341,intron_variant,0,0.3,6.00E-09,8.22184875,(East Asian),0.15935,[0.11-0.21] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",10q22.3,10,79947217,SFTPD,SFTPD,,,ENSG00000133661,,,rs726288-T,rs726288,0,726288,intron_variant,0,0.18,8.00E-08,7.096910013,(East Asian),0.19738,[0.13-0.27] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",14q23.1,14,61473957,PRKCH,PRKCH,,,ENSG00000027075,,,rs3783782-A,rs3783782,0,3783782,intron_variant,0,0.23,1.00E-07,7,(East Asian),0.16062,[0.1-0.22] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",10q21.2,10,62277122,RTKN2,RTKN2 - LINC02621,ENSG00000182010,ENSG00000234756,,8278,12399,rs6479800-G,rs6479800,0,6479800,intergenic_variant,1,0.89,7.00E-07,6.15490196,(East Asian),0.19699,[0.12-0.27] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",2p14,2,65371166,SPRED2,SPRED2,,,ENSG00000198369,,,rs1858037-A,rs1858037,0,1858037,intron_variant,0,0.84,7.00E-07,6.15490196,(East Asian),0.15877,[0.096-0.222] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",11q24.3,11,128627057,ETS1,ETS1 - FLI1,ENSG00000134954,ENSG00000151702,,39499,59478,rs73013527-T,rs73013527,0,73013527,intron_variant,1,0.28,1.00E-06,6,(East Asian),0.14518,[0.086-0.204] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",1p36.13,1,17087404,PADI2,PADI2,,,ENSG00000117115,,,rs761426-A,rs761426,0,761426,intron_variant,0,0.55,1.00E-06,6,(East Asian),0.129,[0.077-0.181] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",18q22.2,18,69876810,CD226,CD226,,,ENSG00000150637,,,rs2469434-T,rs2469434,0,2469434,intron_variant,0,0.63,2.00E-06,5.698970004,(East Asian),0.12913,[0.076-0.182] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",8p23.1,8,11484371,BLK,FAM167A - BLK,ENSG00000154319,ENSG00000136573,,8463,2523,rs2736337-T,rs2736337,0,2736337,regulatory_region_variant,1,0.33,2.00E-06,5.698970004,(East Asian),0.13637,[0.08-0.193] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",1q23.3,1,161674468,FCGR2B,FCGR2B,,,ENSG00000072694,,,rs75409195-G,rs75409195,0,75409195,non_coding_transcript_exon_variant,0,0.7,3.00E-06,5.522878745,(East Asian),0.13909,[0.08-0.198] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",22q13.1,22,39351666,SYNGR1,SYNGR1,,,ENSG00000100321,,,rs909685-A,rs909685,0,909685,intron_variant,0,0.85,4.00E-06,5.397940009,(East Asian),0.20136,[0.12-0.29] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",14q32.33,14,104926500,"PLD4, AHNAK2",PLD4,,,ENSG00000166428,,,rs2582532-T,rs2582532,0,2582532,intron_variant,0,0.27,4.00E-06,5.397940009,(East Asian),0.14638,[0.084-0.209] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",1p36.23,1,7901146,TNFRSF9,UTS2 - TNFRSF9,ENSG00000049247,ENSG00000049249,,47634,14725,rs227163-T,rs227163,0,227163,intergenic_variant,1,0.58,5.00E-06,5.301029996,(East Asian),0.11519,[0.066-0.165] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6q25.1,6,149513438,PPIL4,PPIL4,,,ENSG00000131013,,,rs9373594-T,rs9373594,0,9373594,intron_variant,0,0.34,5.00E-06,5.301029996,(East Asian),0.12164,[0.069-0.174] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",4q21.21,4,78581818,ANXA3,ANXA3,,,ENSG00000138772,,,rs10028001-A,rs10028001,0,10028001,intron_variant,0,0.55,7.00E-06,5.15490196,(East Asian),0.11386,[0.064-0.164] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6p23,6,14102981,CD83,NA - CD83,,ENSG00000112149,,,14275,rs74984480-T,rs74984480,0,74984480,regulatory_region_variant,1,0.15,7.00E-06,5.15490196,(East Asian),0.15294,[0.086-0.22] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",5q31.1,5,132094425,"IL3, CSF2",CSF2 - P4HA2-AS1,ENSG00000164400,ENSG00000237714,,18255,90451,rs657075-A,rs657075,0,657075,regulatory_region_variant,1,0.35,8.00E-06,5.096910013,(East Asian),0.11573,[0.065-0.167] unit increase,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6p21.32,6,32460995,HLA-DRB1,"HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9, HLA-DRB9",,,"ENSG00000228260, ENSG00000227526, ENSG00000196301, ENSG00000227384, ENSG00000237591, ENSG00000226035",,,rs9268839-A,rs9268839,0,9268839,intron_variant,0,0.750718391,3.00E-07,6.522878745,(AA),0.623752,[0.39-0.86] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6q27,6,167127354,CCR6,CCR6,,,ENSG00000112486,,,rs1571878-T,rs1571878,0,1571878,intron_variant,0,NR,1.00E-31,31,,0.145533,[0.035-0.256] unit decrease,Illumina [8380626] (imputed),N
1/25/19,30423114,Laufer VA,11/13/18,Hum Mol Genet,www.ncbi.nlm.nih.gov/pubmed/30423114,Genetic Influences on Susceptibility to Rheumatoid Arthritis in African-Americans.,Rheumatoid arthritis,"916 African American cases, 1,392 African American controls,","4,873 East Asian ancestry cases, 17,641 East Asian ancestry controls, 19,234 European ancestry cases, 61,654 European ancestry controls",6q23.3,6,137906227,TNFAIP3,TNFAIP3 - LINC02528,ENSG00000118503,ENSG00000226004,,22915,36852,rs7752903-T,rs7752903,0,7752903,TF_binding_site_variant,1,NR,4.00E-26,25.39794001,,0.32137,[0.26-0.38] unit decrease,Illumina [8380626] (imputed),N
